Name,ReadName,ReadLength,AlignmentLength,Identity,I_Begin
rhodobacter_sphaeroides,SRR072233.430738,492nt,46,91.49,995802
rhodobacter_sphaeroides,SRR072233.430752,460nt,399,100.00,2354620
rhodobacter_sphaeroides,SRR072233.430767,540nt,40,92.50,15044
rhodobacter_sphaeroides,SRR072233.430768,501nt,489,99.39,296720
rhodobacter_sphaeroides,SRR072233.430791,491nt,335,99.70,345996
rhodobacter_sphaeroides,SRR072233.430821,519nt,50,92.00,323774
rhodobacter_sphaeroides,SRR072233.430867,520nt,514,100.00,2496676
rhodobacter_sphaeroides,SRR072233.430889,509nt,502,99.40,96861
rhodobacter_sphaeroides,SRR072233.430897,543nt,501,99.60,894013
rhodobacter_sphaeroides,SRR072233.430901,496nt,398,96.52,1074033
rhodobacter_sphaeroides,SRR072233.430902,505nt,431,99.77,88096
rhodobacter_sphaeroides,SRR072233.430902,505nt,203,94.58,87228
rhodobacter_sphaeroides,SRR072233.430902,505nt,206,90.29,6809
rhodobacter_sphaeroides,SRR072233.430917,526nt,505,98.22,877836
rhodobacter_sphaeroides,SRR072233.431004,339nt,289,100.00,806910
rhodobacter_sphaeroides,SRR072233.431033,525nt,524,99.43,3069
rhodobacter_sphaeroides,SRR072233.431033,525nt,524,99.43,3071
rhodobacter_sphaeroides,SRR072233.431033,525nt,524,99.43,36744
rhodobacter_sphaeroides,SRR072233.431076,489nt,487,100.00,1068178
rhodobacter_sphaeroides,SRR072233.431086,546nt,422,98.82,1152238
rhodobacter_sphaeroides,SRR072233.431118,518nt,426,100.00,49044
rhodobacter_sphaeroides,SRR072233.431128,478nt,476,100.00,2755299
rhodobacter_sphaeroides,SRR072233.431167,520nt,450,99.78,547392
rhodobacter_sphaeroides,SRR072233.431204,504nt,438,94.57,918875
rhodobacter_sphaeroides,SRR072233.431268,497nt,460,99.35,3118701
rhodobacter_sphaeroides,SRR072233.431294,508nt,508,98.82,877316
rhodobacter_sphaeroides,SRR072233.431339,488nt,436,99.54,754676
rhodobacter_sphaeroides,SRR072233.431343,516nt,507,98.62,1983102
rhodobacter_sphaeroides,SRR072233.431349,463nt,396,100.00,356950
rhodobacter_sphaeroides,SRR072233.431435,502nt,500,99.80,2163930
rhodobacter_sphaeroides,SRR072233.431464,507nt,40,92.50,2471062
rhodobacter_sphaeroides,SRR072233.431474,517nt,505,99.80,1126650
rhodobacter_sphaeroides,SRR072233.431481,556nt,366,90.84,58326
rhodobacter_sphaeroides,SRR072233.431495,476nt,425,100.00,821672
rhodobacter_sphaeroides,SRR072233.431506,571nt,204,100.00,641884
rhodobacter_sphaeroides,SRR072233.431510,492nt,492,99.39,16898
rhodobacter_sphaeroides,SRR072233.431512,498nt,498,99.60,1668271
rhodobacter_sphaeroides,SRR072233.431516,500nt,497,99.80,1813720
rhodobacter_sphaeroides,SRR072233.431534,497nt,493,99.80,1841649
rhodobacter_sphaeroides,SRR072233.431559,455nt,401,99.75,489640
rhodobacter_sphaeroides,SRR072233.431606,495nt,495,99.80,3092432
rhodobacter_sphaeroides,SRR072233.431624,516nt,43,90.70,723464
rhodobacter_sphaeroides,SRR072233.431645,493nt,486,99.79,11627
rhodobacter_sphaeroides,SRR072233.431717,537nt,536,99.63,1440730
rhodobacter_sphaeroides,SRR072233.431804,489nt,46,91.30,213973
rhodobacter_sphaeroides,SRR072233.431804,489nt,488,99.80,927682
rhodobacter_sphaeroides,SRR072233.431935,491nt,482,99.59,169940
rhodobacter_sphaeroides,SRR072233.431941,465nt,465,99.36,84548
rhodobacter_sphaeroides,SRR072233.431949,502nt,473,100.00,2489803
rhodobacter_sphaeroides,SRR072233.431965,478nt,52,98.08,840051
rhodobacter_sphaeroides,SRR072233.431965,478nt,48,93.88,649361
rhodobacter_sphaeroides,SRR072233.431965,478nt,47,91.84,287010
rhodobacter_sphaeroides,SRR072233.431965,478nt,40,95.12,2807034
rhodobacter_sphaeroides,SRR072233.431965,478nt,411,99.52,827478
rhodobacter_sphaeroides,SRR072233.431965,478nt,51,98.04,2545994
rhodobacter_sphaeroides,SRR072233.431965,478nt,55,91.07,2121941
rhodobacter_sphaeroides,SRR072233.431965,478nt,49,95.92,170550
rhodobacter_sphaeroides,SRR072233.431965,478nt,52,92.45,149286
rhodobacter_sphaeroides,SRR072233.431965,478nt,51,94.23,1387076
rhodobacter_sphaeroides,SRR072233.431965,478nt,49,95.92,483811
rhodobacter_sphaeroides,SRR072233.431965,478nt,51,96.08,804387
rhodobacter_sphaeroides,SRR072233.431965,478nt,52,92.45,2177763
rhodobacter_sphaeroides,SRR072233.431974,372nt,314,100.00,219031
rhodobacter_sphaeroides,SRR072233.431978,498nt,450,100.00,2424254
rhodobacter_sphaeroides,SRR072233.431985,493nt,481,100.00,1712799
rhodobacter_sphaeroides,SRR072233.432031,476nt,473,99.37,398700
rhodobacter_sphaeroides,SRR072233.432047,483nt,482,99.38,2828236
rhodobacter_sphaeroides,SRR072233.432066,509nt,253,97.24,2332708
rhodobacter_sphaeroides,SRR072233.432128,506nt,501,99.00,68263
rhodobacter_sphaeroides,SRR072233.432179,487nt,478,98.54,855548
rhodobacter_sphaeroides,SRR072233.432188,554nt,64,93.75,33680
rhodobacter_sphaeroides,SRR072233.432188,554nt,64,93.75,7
rhodobacter_sphaeroides,SRR072233.432188,554nt,64,93.75,7
rhodobacter_sphaeroides,SRR072233.432256,510nt,344,97.69,385153
rhodobacter_sphaeroides,SRR072233.432272,466nt,406,100.00,2914752
rhodobacter_sphaeroides,SRR072233.432284,487nt,483,99.79,438178
rhodobacter_sphaeroides,SRR072233.432364,497nt,495,99.60,2233861
rhodobacter_sphaeroides,SRR072233.432439,492nt,490,100.00,49577
rhodobacter_sphaeroides,SRR072233.432469,495nt,485,99.18,662778
rhodobacter_sphaeroides,SRR072233.432493,486nt,480,99.58,664150
rhodobacter_sphaeroides,SRR072233.432577,525nt,525,96.78,75435
rhodobacter_sphaeroides,SRR072233.432612,454nt,59,91.53,82414
rhodobacter_sphaeroides,SRR072233.432672,545nt,541,99.63,2121885
rhodobacter_sphaeroides,SRR072233.432672,545nt,56,91.07,827546
rhodobacter_sphaeroides,SRR072233.432672,545nt,50,90.00,170550
rhodobacter_sphaeroides,SRR072233.432672,545nt,51,92.16,1387076
rhodobacter_sphaeroides,SRR072233.432672,545nt,49,93.88,149286
rhodobacter_sphaeroides,SRR072233.432672,545nt,55,90.91,2545994
rhodobacter_sphaeroides,SRR072233.432672,545nt,49,93.88,2177763
rhodobacter_sphaeroides,SRR072233.432672,545nt,43,93.18,465392
rhodobacter_sphaeroides,SRR072233.432672,545nt,41,95.12,649376
rhodobacter_sphaeroides,SRR072233.432672,545nt,49,91.84,840055
rhodobacter_sphaeroides,SRR072233.432694,428nt,377,99.74,1386019
rhodobacter_sphaeroides,SRR072233.432758,470nt,419,99.76,57466
rhodobacter_sphaeroides,SRR072233.432871,509nt,40,92.50,1086684
rhodobacter_sphaeroides,SRR072233.432947,538nt,330,99.39,883553
rhodobacter_sphaeroides,SRR072233.432977,599nt,56,92.86,784040
rhodobacter_sphaeroides,SRR072233.433006,512nt,484,100.00,632742
rhodobacter_sphaeroides,SRR072233.433009,496nt,388,98.97,61092
rhodobacter_sphaeroides,SRR072233.433043,508nt,435,99.08,1066982
rhodobacter_sphaeroides,SRR072233.433091,541nt,57,91.23,6
rhodobacter_sphaeroides,SRR072233.433091,541nt,57,91.23,6
rhodobacter_sphaeroides,SRR072233.433091,541nt,57,91.23,33679
rhodobacter_sphaeroides,SRR072233.433142,519nt,250,98.41,48807
rhodobacter_sphaeroides,SRR072233.433154,528nt,499,99.60,305888
rhodobacter_sphaeroides,SRR072233.433154,528nt,43,90.70,63006
rhodobacter_sphaeroides,SRR072233.433277,524nt,517,98.08,484126
rhodobacter_sphaeroides,SRR072233.433285,490nt,242,97.55,3018860
rhodobacter_sphaeroides,SRR072233.433289,484nt,220,95.52,1174021
rhodobacter_sphaeroides,SRR072233.433300,519nt,467,99.36,1495298
rhodobacter_sphaeroides,SRR072233.433301,476nt,421,100.00,2019368
rhodobacter_sphaeroides,SRR072233.433318,480nt,416,99.76,1176103
rhodobacter_sphaeroides,SRR072233.433339,543nt,498,99.40,60590
rhodobacter_sphaeroides,SRR072233.433382,487nt,487,99.59,1005578
rhodobacter_sphaeroides,SRR072233.433463,527nt,59,91.53,33680
rhodobacter_sphaeroides,SRR072233.433463,527nt,59,91.53,7
rhodobacter_sphaeroides,SRR072233.433463,527nt,59,91.53,7
rhodobacter_sphaeroides,SRR072233.433467,511nt,509,99.61,11872
rhodobacter_sphaeroides,SRR072233.433467,511nt,66,98.48,86059
rhodobacter_sphaeroides,SRR072233.433467,511nt,66,96.97,5885
rhodobacter_sphaeroides,SRR072233.433467,511nt,63,90.48,6701
rhodobacter_sphaeroides,SRR072233.433487,499nt,483,99.38,53644
rhodobacter_sphaeroides,SRR072233.433497,538nt,464,99.57,1702734
rhodobacter_sphaeroides,SRR072233.433581,544nt,425,99.30,872980
rhodobacter_sphaeroides,SRR072233.433581,544nt,47,97.87,923865
rhodobacter_sphaeroides,SRR072233.433589,490nt,490,100.00,794950
rhodobacter_sphaeroides,SRR072233.433592,513nt,463,99.78,11148
rhodobacter_sphaeroides,SRR072233.433675,499nt,349,99.14,1065334
rhodobacter_sphaeroides,SRR072233.433729,504nt,484,98.77,486131
rhodobacter_sphaeroides,SRR072233.433747,484nt,234,97.46,2869549
rhodobacter_sphaeroides,SRR072233.433766,506nt,446,99.55,2448722
rhodobacter_sphaeroides,SRR072233.433821,481nt,479,98.96,102082
rhodobacter_sphaeroides,SRR072233.433887,545nt,54,90.74,38033
rhodobacter_sphaeroides,SRR072233.433891,516nt,469,98.73,1069371
rhodobacter_sphaeroides,SRR072233.433901,457nt,42,100.00,257976
rhodobacter_sphaeroides,SRR072233.433919,512nt,276,98.91,1531801
rhodobacter_sphaeroides,SRR072233.433950,569nt,56,91.07,1692
rhodobacter_sphaeroides,SRR072233.433950,569nt,56,91.07,1694
rhodobacter_sphaeroides,SRR072233.433950,569nt,56,91.07,35367
rhodobacter_sphaeroides,SRR072233.433952,540nt,534,99.44,1965648
rhodobacter_sphaeroides,SRR072233.433979,523nt,59,91.53,8
rhodobacter_sphaeroides,SRR072233.433979,523nt,59,91.53,8
rhodobacter_sphaeroides,SRR072233.433979,523nt,59,91.53,33681
rhodobacter_sphaeroides,SRR072233.433987,542nt,65,90.77,1146423
rhodobacter_sphaeroides,SRR072233.434000,516nt,516,97.87,57946
rhodobacter_sphaeroides,SRR072233.434104,518nt,463,98.49,1508
rhodobacter_sphaeroides,SRR072233.434104,518nt,463,98.49,1510
rhodobacter_sphaeroides,SRR072233.434104,518nt,463,98.49,35183
rhodobacter_sphaeroides,SRR072233.434144,489nt,432,100.00,1672126
rhodobacter_sphaeroides,SRR072233.434151,486nt,486,98.57,11108
rhodobacter_sphaeroides,SRR072233.434193,523nt,523,98.86,369085
rhodobacter_sphaeroides,SRR072233.434205,510nt,504,99.60,419712
rhodobacter_sphaeroides,SRR072233.434287,515nt,476,94.36,2382798
rhodobacter_sphaeroides,SRR072233.434373,528nt,468,99.79,17942
rhodobacter_sphaeroides,SRR072233.434378,505nt,470,99.15,375127
rhodobacter_sphaeroides,SRR072233.434453,525nt,467,98.51,289909
rhodobacter_sphaeroides,SRR072233.434530,516nt,493,100.00,1693269
rhodobacter_sphaeroides,SRR072233.434531,469nt,401,100.00,1570744
rhodobacter_sphaeroides,SRR072233.434556,493nt,493,99.80,688708
rhodobacter_sphaeroides,SRR072233.434564,606nt,59,91.53,33680
rhodobacter_sphaeroides,SRR072233.434564,606nt,59,91.53,7
rhodobacter_sphaeroides,SRR072233.434564,606nt,59,91.53,7
rhodobacter_sphaeroides,SRR072233.434624,502nt,502,99.40,224413
rhodobacter_sphaeroides,SRR072233.434645,519nt,47,95.74,823305
rhodobacter_sphaeroides,SRR072233.434767,517nt,516,100.00,1775434
rhodobacter_sphaeroides,SRR072233.434807,396nt,333,100.00,103785
rhodobacter_sphaeroides,SRR072233.434843,490nt,328,98.49,569968
rhodobacter_sphaeroides,SRR072233.434850,540nt,49,91.84,1146125
rhodobacter_sphaeroides,SRR072233.434855,494nt,493,99.60,923340
rhodobacter_sphaeroides,SRR072233.434864,506nt,309,97.11,1222391
rhodobacter_sphaeroides,SRR072233.434881,525nt,467,99.15,818330
rhodobacter_sphaeroides,SRR072233.434895,498nt,457,99.12,1360827
rhodobacter_sphaeroides,SRR072233.434915,510nt,508,99.61,1711697
rhodobacter_sphaeroides,SRR072233.434974,561nt,510,99.22,2469
rhodobacter_sphaeroides,SRR072233.434974,561nt,510,99.22,2471
rhodobacter_sphaeroides,SRR072233.434974,561nt,510,99.22,36144
rhodobacter_sphaeroides,SRR072233.434978,476nt,193,99.48,84461
rhodobacter_sphaeroides,SRR072233.435082,505nt,502,98.81,1514489
rhodobacter_sphaeroides,SRR072233.435102,509nt,505,92.75,738021
rhodobacter_sphaeroides,SRR072233.435102,509nt,505,94.51,921286
rhodobacter_sphaeroides,SRR072233.435140,494nt,494,99.20,1014123
rhodobacter_sphaeroides,SRR072233.435204,513nt,513,99.81,1548
rhodobacter_sphaeroides,SRR072233.435239,502nt,442,98.87,2042342
rhodobacter_sphaeroides,SRR072233.435249,525nt,40,92.50,15044
rhodobacter_sphaeroides,SRR072233.435272,570nt,41,90.48,389832
rhodobacter_sphaeroides,SRR072233.435282,532nt,452,98.68,1629858
rhodobacter_sphaeroides,SRR072233.435322,515nt,393,99.24,365130
rhodobacter_sphaeroides,SRR072233.435323,468nt,463,99.78,314866
rhodobacter_sphaeroides,SRR072233.435398,503nt,436,99.54,87034
rhodobacter_sphaeroides,SRR072233.435400,491nt,491,99.80,82641
rhodobacter_sphaeroides,SRR072233.435444,471nt,381,99.48,767573
rhodobacter_sphaeroides,SRR072233.435479,504nt,472,99.79,1258482
rhodobacter_sphaeroides,SRR072233.435484,479nt,426,99.77,26404
rhodobacter_sphaeroides,SRR072233.435535,499nt,211,98.58,1252457
rhodobacter_sphaeroides,SRR072233.435596,554nt,554,99.28,2941367
rhodobacter_sphaeroides,SRR072233.435606,500nt,464,99.14,211160
rhodobacter_sphaeroides,SRR072233.435645,504nt,44,90.91,2712910
rhodobacter_sphaeroides,SRR072233.435685,508nt,448,100.00,2287487
rhodobacter_sphaeroides,SRR072233.435762,568nt,506,99.61,686286
rhodobacter_sphaeroides,SRR072233.435803,541nt,540,99.63,558646
rhodobacter_sphaeroides,SRR072233.435803,541nt,59,100.00,42213
rhodobacter_sphaeroides,SRR072233.435846,526nt,522,99.62,858128
rhodobacter_sphaeroides,SRR072233.435862,512nt,510,99.02,308914
rhodobacter_sphaeroides,SRR072233.436001,511nt,509,99.41,1626227
rhodobacter_sphaeroides,SRR072233.436114,491nt,488,99.39,3140851
rhodobacter_sphaeroides,SRR072233.436131,541nt,71,91.55,1692
rhodobacter_sphaeroides,SRR072233.436131,541nt,71,91.55,1694
rhodobacter_sphaeroides,SRR072233.436131,541nt,71,91.55,35367
rhodobacter_sphaeroides,SRR072233.436131,541nt,61,90.16,704752
rhodobacter_sphaeroides,SRR072233.436177,505nt,449,99.33,1167258
rhodobacter_sphaeroides,SRR072233.436184,473nt,412,99.76,1245962
rhodobacter_sphaeroides,SRR072233.436227,456nt,390,99.49,1576322
rhodobacter_sphaeroides,SRR072233.436234,594nt,43,93.02,2607977
rhodobacter_sphaeroides,SRR072233.436234,594nt,44,90.91,972790
rhodobacter_sphaeroides,SRR072233.436243,534nt,411,99.51,191423
rhodobacter_sphaeroides,SRR072233.436245,488nt,322,98.77,61180
rhodobacter_sphaeroides,SRR072233.436284,511nt,511,99.22,1705601
rhodobacter_sphaeroides,SRR072233.436303,515nt,492,99.60,1513271
rhodobacter_sphaeroides,SRR072233.436359,567nt,545,99.45,656651
rhodobacter_sphaeroides,SRR072233.436380,488nt,488,99.39,1835825
rhodobacter_sphaeroides,SRR072233.436425,499nt,465,99.14,82671
rhodobacter_sphaeroides,SRR072233.436440,525nt,494,99.60,1391214
rhodobacter_sphaeroides,SRR072233.436441,882nt,93,91.49,780551
rhodobacter_sphaeroides,SRR072233.436457,653nt,132,94.07,530598
rhodobacter_sphaeroides,SRR072233.436518,544nt,537,97.22,1848776
rhodobacter_sphaeroides,SRR072233.436518,544nt,48,100.00,1852076
rhodobacter_sphaeroides,SRR072233.436582,479nt,345,99.42,11863
rhodobacter_sphaeroides,SRR072233.436613,496nt,52,92.45,281177
rhodobacter_sphaeroides,SRR072233.436620,456nt,333,99.10,1855897
rhodobacter_sphaeroides,SRR072233.436663,518nt,400,99.50,1169820
rhodobacter_sphaeroides,SRR072233.436690,513nt,465,99.57,86840
rhodobacter_sphaeroides,SRR072233.436690,513nt,76,96.10,88306
rhodobacter_sphaeroides,SRR072233.436706,523nt,490,98.98,931813
rhodobacter_sphaeroides,SRR072233.436713,522nt,228,98.68,329435
rhodobacter_sphaeroides,SRR072233.436735,495nt,492,97.57,1435938
rhodobacter_sphaeroides,SRR072233.436735,495nt,304,98.03,647
rhodobacter_sphaeroides,SRR072233.436735,495nt,410,93.95,418
rhodobacter_sphaeroides,SRR072233.436735,495nt,308,98.06,372192
rhodobacter_sphaeroides,SRR072233.436735,495nt,308,98.06,36087
rhodobacter_sphaeroides,SRR072233.436803,494nt,493,99.60,2439461
rhodobacter_sphaeroides,SRR072233.436806,516nt,514,99.42,1124844
rhodobacter_sphaeroides,SRR072233.436860,529nt,529,99.43,15931
rhodobacter_sphaeroides,SRR072233.436871,486nt,429,99.77,3122731
rhodobacter_sphaeroides,SRR072233.436981,502nt,502,99.60,630386
rhodobacter_sphaeroides,SRR072233.436991,561nt,560,98.40,942292
rhodobacter_sphaeroides,SRR072233.436991,561nt,236,97.05,3188120
rhodobacter_sphaeroides,SRR072233.436991,561nt,117,92.37,33388
rhodobacter_sphaeroides,SRR072233.437021,522nt,521,98.85,2901587
rhodobacter_sphaeroides,SRR072233.437039,515nt,502,99.80,1686494
rhodobacter_sphaeroides,SRR072233.437062,523nt,177,96.63,385294
rhodobacter_sphaeroides,SRR072233.437125,536nt,433,97.25,12812
rhodobacter_sphaeroides,SRR072233.437215,516nt,488,100.00,1860615
rhodobacter_sphaeroides,SRR072233.437293,499nt,498,99.60,6710
rhodobacter_sphaeroides,SRR072233.437321,537nt,533,98.88,1931651
rhodobacter_sphaeroides,SRR072233.437321,537nt,56,92.86,1920676
rhodobacter_sphaeroides,SRR072233.437362,496nt,446,99.33,2307037
rhodobacter_sphaeroides,SRR072233.437403,551nt,48,93.75,2370651
rhodobacter_sphaeroides,SRR072233.437441,443nt,386,100.00,326564
rhodobacter_sphaeroides,SRR072233.437487,472nt,470,99.57,3099935
rhodobacter_sphaeroides,SRR072233.437493,507nt,504,99.80,655074
rhodobacter_sphaeroides,SRR072233.437503,502nt,502,99.60,2619312
rhodobacter_sphaeroides,SRR072233.437531,488nt,416,99.28,1334468
rhodobacter_sphaeroides,SRR072233.437550,512nt,480,99.38,318052
rhodobacter_sphaeroides,SRR072233.437556,479nt,428,99.07,2129456
rhodobacter_sphaeroides,SRR072233.437588,587nt,255,98.82,10665
rhodobacter_sphaeroides,SRR072233.437615,503nt,462,99.57,1686022
rhodobacter_sphaeroides,SRR072233.437629,535nt,328,99.09,1608516
rhodobacter_sphaeroides,SRR072233.437644,511nt,498,99.20,436060
rhodobacter_sphaeroides,SRR072233.437661,537nt,88,93.18,2342
rhodobacter_sphaeroides,SRR072233.437661,537nt,88,93.18,2344
rhodobacter_sphaeroides,SRR072233.437661,537nt,88,93.18,36017
rhodobacter_sphaeroides,SRR072233.437665,488nt,482,99.38,2439000
rhodobacter_sphaeroides,SRR072233.437706,486nt,429,100.00,303734
rhodobacter_sphaeroides,SRR072233.437756,494nt,321,99.07,2284241
rhodobacter_sphaeroides,SRR072233.437773,494nt,483,98.97,605514
rhodobacter_sphaeroides,SRR072233.437811,490nt,489,100.00,36114
rhodobacter_sphaeroides,SRR072233.437821,492nt,492,99.39,2870329
rhodobacter_sphaeroides,SRR072233.437870,504nt,504,99.80,484385
rhodobacter_sphaeroides,SRR072233.437871,508nt,502,99.60,1330598
rhodobacter_sphaeroides,SRR072233.437879,507nt,434,98.85,2438553
rhodobacter_sphaeroides,SRR072233.437947,503nt,500,97.80,813566
rhodobacter_sphaeroides,SRR072233.437959,519nt,54,92.59,1259784
rhodobacter_sphaeroides,SRR072233.437984,444nt,389,99.49,1410960
rhodobacter_sphaeroides,SRR072233.438012,528nt,528,98.68,878910
rhodobacter_sphaeroides,SRR072233.438021,526nt,525,99.24,77167
rhodobacter_sphaeroides,SRR072233.438054,612nt,137,100.00,24188
rhodobacter_sphaeroides,SRR072233.438094,560nt,393,100.00,998102
rhodobacter_sphaeroides,SRR072233.438098,496nt,472,94.74,1173
rhodobacter_sphaeroides,SRR072233.438119,519nt,52,90.38,4842
rhodobacter_sphaeroides,SRR072233.438119,519nt,52,90.38,4844
rhodobacter_sphaeroides,SRR072233.438119,519nt,52,90.38,38516
rhodobacter_sphaeroides,SRR072233.438146,508nt,442,100.00,81496
rhodobacter_sphaeroides,SRR072233.438148,506nt,472,99.36,80460
rhodobacter_sphaeroides,SRR072233.438148,506nt,472,97.03,487
rhodobacter_sphaeroides,SRR072233.438173,509nt,503,99.80,2694277
rhodobacter_sphaeroides,SRR072233.438176,501nt,448,100.00,81306
rhodobacter_sphaeroides,SRR072233.438205,503nt,464,99.36,2857025
rhodobacter_sphaeroides,SRR072233.438228,518nt,518,98.46,2101715
rhodobacter_sphaeroides,SRR072233.438244,514nt,510,99.22,939108
rhodobacter_sphaeroides,SRR072233.438259,489nt,488,99.80,1655653
rhodobacter_sphaeroides,SRR072233.438260,475nt,472,99.79,131255
rhodobacter_sphaeroides,SRR072233.438262,497nt,477,100.00,771444
rhodobacter_sphaeroides,SRR072233.438269,509nt,424,96.50,1072412
rhodobacter_sphaeroides,SRR072233.438270,509nt,499,100.00,61693
rhodobacter_sphaeroides,SRR072233.438274,502nt,439,100.00,192106
rhodobacter_sphaeroides,SRR072233.438305,559nt,556,99.64,2941369
rhodobacter_sphaeroides,SRR072233.438313,453nt,403,99.75,94589
rhodobacter_sphaeroides,SRR072233.438353,495nt,446,99.55,375271
rhodobacter_sphaeroides,SRR072233.438366,518nt,517,100.00,33393
rhodobacter_sphaeroides,SRR072233.438372,540nt,191,90.10,209
rhodobacter_sphaeroides,SRR072233.438372,540nt,191,90.10,33882
rhodobacter_sphaeroides,SRR072233.438397,449nt,394,100.00,1850318
rhodobacter_sphaeroides,SRR072233.438407,526nt,473,97.07,1245791
rhodobacter_sphaeroides,SRR072233.438495,502nt,452,99.34,2104208
rhodobacter_sphaeroides,SRR072233.438512,489nt,431,99.77,398582
rhodobacter_sphaeroides,SRR072233.438636,448nt,391,100.00,967665
rhodobacter_sphaeroides,SRR072233.438657,516nt,386,99.22,3000453
rhodobacter_sphaeroides,SRR072233.438659,489nt,485,98.77,3880
rhodobacter_sphaeroides,SRR072233.438738,496nt,488,98.17,1714960
rhodobacter_sphaeroides,SRR072233.438755,508nt,462,99.35,38548
rhodobacter_sphaeroides,SRR072233.438816,513nt,505,98.62,21812
